codigo_negocio,nombre_patrimonio,codigo_entidad,nombre_subtipo_patrimonio,fmin,fmax,n,anio
81774,FCP NUEVOMUNDO COMPARTIMENTO NUEVOMUNDO-MAYAGÜEZ,21,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-07-30T00:00:00.000,211,2019
58907,FONVAL ACCIONES VALOR,28,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-10-07T00:00:00.000,280,2019
60230,FONDO DE CAPITAL PRIVADO MEDICAL,11,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
53972,FIC PENSIONES V,58,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-01-28T00:00:00.000,28,2019
64129,FONDO ASHMORE ANDINO II - FCP COMPARTIMENTO B,16,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
60925,COMP III MAS COLOMBIA OPPORTUNITY - FCP MAS COLOMBIA LATAM,9,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
29133,FONDO DE INVERSIÓN COLECTIVA ABIERTO FIDUCREDICORP VISTA,59,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,2920,2019
59201,FIC FACTOR FUTURO - EN LIQUIDACIÓN,26,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-11-25T00:00:00.000,329,2019
54577,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA ARCO IRIS DEUDA PRIVADA,33,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
81931,FCP COLOMBIAN INFRASTRUCTURE EQUITY FUND - CIEF,21,FONDOS DE CAPITAL PRIVADO,2019-02-08T00:00:00.000,2019-12-31T00:00:00.000,327,2019
58735,FONDO DE INVERSION COLECTIVA  ABIERTO ACCIVAL ACCIONES DINAMICO,3,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
31508,FONDO DE INVERSION COLECTIVA ABIERTO RENTAR 30,18,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
89854,FONDO DE CAPITAL PRIVADO YELLOWSTONE  FUND I - COMPARTIMENTO BI,16,FONDOS DE CAPITAL PRIVADO,2019-12-16T00:00:00.000,2019-12-31T00:00:00.000,48,2019
61354,FONDO DE CAPITAL PRIVADO POR COMPARTIMENTOS SERFINCO AGRONEGOCIOS- COMPARTIMENTO CACAO AGROFORESTAL,62,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
59008,FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO A,26,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
9438,FONDO DE INVERSIÓN COLECTIVA ABIERTO SIN PACTO DE PERMANENCIA OCCIRENTA,21,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,1825,2019
50408,FONDO DE CAPITAL PRIVADO TRIBECA HOMECARE FUND I,16,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-11-19T00:00:00.000,323,2019
85659,COMPARTIMENTO SCALE UP FINANCING - AKTIVA FINANCIACIÓN ESTRUCTURADA,20,FONDOS DE CAPITAL PRIVADO,2019-06-19T00:00:00.000,2019-12-31T00:00:00.000,196,2019
42258,COMPARTIMENTO I DEL FONDO DE CAPITAL PRIVADO FINTRA,20,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
50287,FONDO DE CAPITAL PRIVADO RUTA DEL SOL COMPARTIMENTO B1,16,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
60520,FONDO DE INVERSIÓN COLECTIVA ABIERTO INVERTIR AHORRO PLUS,9,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
60491,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA INVERTIR GESTIONADO COLOMBIA,9,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
72906,FONDO DE CAPITAL PRIVADO PALADIN REALTY COLOMBIA COMPARTIMENTO C,26,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
73589,FCP VALOR FORESTAL CAUCHO 8 (EN LIQUIDACIÓN),38,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
59014,FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO D,26,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
75122,COMPARTIMENTO A,25,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
53962,FONDO DE INVERSION COLECTA ABIERTO CON PACTO DE PERMANENCIA SURA MULTIESTRATEGIA CREDITO COLOMBIA,58,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
50278,FIC COMPARTIMENTO B SECCIÓN I ASHMORE DEL FONDO DE INFRAESTRUCTURA COLOMBIA ASHMORE - FCP,16,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
50402,FONDO DE CAPITAL PRIVADO FUTURO INMOBILIARIO - COMPARTIMENTO UNO,16,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
72709,FONDO DE INVERSIÓN COLECTIVA ULTRASERFINCO SECTORIAL HOLDING,62,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,730,2019
50403,FONDO DE CAPITAL PRIVADO FUTURO INMOBILIARIO - COMPARTIMENTO UNO PARTICIPACIÓN B,16,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
66532,COMPARTIMENTO INMUEBLES I,21,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
32436,FONDO DE CAPITAL PRIVADO AMERIGO VENTURES PACIFICO,31,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
86744,FIC ABIERTO CON PACTO DE PERMANENCIA AVANZAR SOLIDARIO,62,FIC DE TIPO GENERAL,2019-07-10T00:00:00.000,2019-12-31T00:00:00.000,857,2019
59336,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA GLOBAL SECURITIES ACCIONES,68,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
13534,CARTERA COLECTIVA FONDO DE INVERSION FORESTAL COLOMBIA,39,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
63732,FONDO DE INVERSIÓN COLECTIVA CERRADO BTG PACTUAL OBLIGACIONES DIVERSIFICADO II,14,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,730,2019
80665,FONDO DE CAPITAL PRIVADO INMOBILIARIO POR COMPARTIMIENTOS AZUR - COMPARTIMIENTO NUEVA VISTA,97,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
75716,FONDO DE CAPITAL PRIVADO ARMILLA CAPITAL - COMPARTIMENTO INMOBILIARIO COMERCIAL,16,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
21080,"F.C.P. KANDEO FUND I (COLOMBIA), FCP (KFIC)",20,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
77780,FCP COMP. GROWTH DEBT - AKTIVA FINANCIACION ESTRUCTURADA,20,FONDOS DE CAPITAL PRIVADO,2019-03-11T00:00:00.000,2019-12-31T00:00:00.000,296,2019
9452,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA META CRECIMIENTO,21,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
58954,ALTRA - FONDO DE CAPITAL PRIVADO ALTRA FCP 1 EN LIQUIDACION,26,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
66857,FONDO DE CAPITAL PRIVADO LA MONTERA COMPARTIMENTO ALEJANDRIA,16,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
67673,COMPARTIMENTO C DEL FCP AVENIDA COLOMBIA PEF,20,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
71191,COMPARTIMENTO SQF- FCP INVERLINK EST INMOBILIARIAS,16,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
59740,FONDO DE INVERSION COLECTIVA ABIERTO RENTA SOSTENIBLE GLOBAL,22,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
50410,FONDO DE CAPITAL PRIVADO TRIBECA NATURAL RESOURCES FUND COMP. A TRIBECA NATURAL RESOURCES,16,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
15397,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA ITAU LARGO PLAZO,23,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
60923,COMP I MAS COLOMBIA LATAM - FCP MAS LATAM,9,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
75155,FONDO DE INVERSIÓN COLECTIVA ESPARTA PLUS,62,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
58877,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL RENTA FIJA COLOMBIA,14,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,1825,2019
88922,F.C.P CATTLEYA  - COMPARTIMENTO 2,20,FONDOS DE CAPITAL PRIVADO,2019-12-02T00:00:00.000,2019-12-31T00:00:00.000,120,2019
73583,FCP - VALOR FORESTAL - CAUCHO 03(EN LIQUIDACIÓN),38,FONDOS DE CAPITAL PRIVADO,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
58927,CREDICORP CAPITAL BALANCEADO III,28,FIC DE TIPO GENERAL,2019-01-01T00:00:00.000,2019-12-31T00:00:00.000,365,2019
